annotation_lbl,category,sentence
rags_nf_1978_773805.txt-368-12_rag_mag_1857_526498.txt-79-16,Identical,"It may be that a good translation of one of the major rags will serve to illustrate the point one day. || Here he wrote some of his finest critical essays for the reviews, and that "" rag of a book, "" as he calls it, the "" Life of Schiller. """
rallies_mag_1986_332645.txt-31-8_rallies_mag_1965_271617.txt-5-17,Identical,"Back in New York, shortly after the rallies and speeches ended, the crack hustlers were out again, casually hawking their wares. "" || * A profile of Ku Klux Klan Imperial Wizard Robert M. Shelton, presiding over two Klan rallies and discussing the history and objectives of the Klan."
rallies_mag_1994_425427.txt-31-5_rally_mag_1832_564427.txt-155-37,Closely Related,"Sand volleyball, desert jeep rallies, and pizza and pool parties mark their time at the Phoenician. || It was put down, not after a calm and deliberate examination of the measure, as one deserving thorough consideration, in the peculiar condition of the country; but it was met by a party rally; rejected, and thrown out; not merely as an extravagant and unprofitable suggestion, but as a heresy."
rallies_mag_1994_425427.txt-31-5_rally_mag_1834_554265.txt-97-15,Distantly Related,"Sand volleyball, desert jeep rallies, and pizza and pool parties mark their time at the Phoenician. || On the approach of Breyman's reinforcements, the flying party of Baum made a rally, and the fortune of the day was for a moment in suspense."
rallies_news_1965_725095.txt-19-7_rally_fic_1836_4118.txt-1221-31,Closely Related,"CReceived a warm reception at several street-corner rallies and handshaking tours in normally Democratic areas of Brooklyn. ' || I 'm kilt, I 'm kilt, "" so pertinaciously and so obstreperously withal, as to wake up several of the guardians of the night, who made a rally, and carried the whole party to the watch-house, including an Irishman who happened to be on a visit up stairs, by the name of Timothy Martin."
rallies_news_1965_725095.txt-19-7_rally_fic_1845_7162.txt-2288-2,Closely Related,"CReceived a warm reception at several street-corner rallies and handshaking tours in normally Democratic areas of Brooklyn. ' || A brilliant rally followed -- we calling off our wearied dogs, and hasting to the lower road, where we found Garry with the sleighs, and dashing off in our turn through all sorts of bye-paths and wood-roads to head them once again!"
rallies_news_1965_725095.txt-19-7_rally_fic_1851_9819.txt-1127-27,Distantly Related,"CReceived a warm reception at several street-corner rallies and handshaking tours in normally Democratic areas of Brooklyn. ' || Let one of their riders go north, the other south; and spare no horse-flesh of mine in an emergency like this; but ride and rally, till you have sent the bloody tale to every house and hut this side the mountains."
rallies_news_1970_729015.txt-48-6_rally_fic_1845_7162.txt-2288-2,Distantly Related,"Ogilvie, whose absence from campaign rallies could not be matched in the memory of veteran politicians. || A brilliant rally followed -- we calling off our wearied dogs, and hasting to the lower road, where we found Garry with the sleighs, and dashing off in our turn through all sorts of bye-paths and wood-roads to head them once again!"
rally_fic_1842_9749.txt-1469-3_rally_mag_1852_526185.txt-103-45,Closely Related,", let me rally our brave men again, And cheer their drooping spirits for the fight. || Captain Combs ' position threw him in the rear in this movement, and, although severely wounded in the shoulder by a ball, which remained lodged in his body, and bleeding profusely, he was enabled now and then to make a rally and drive back the painted devils, when they would be rushing up too closely upon his command."
rally_fic_1845_7162.txt-2288-2_rally_mag_1846_565554.txt-266-14,Distantly Related,"A brilliant rally followed -- we calling off our wearied dogs, and hasting to the lower road, where we found Garry with the sleighs, and dashing off in our turn through all sorts of bye-paths and wood-roads to head them once again! || Let, then, the people of Great Britain and of these United States rally around the standard of religious freedom for the world; let them lift up the cry of indignation at every infringement of the"
rally_fic_1845_7162.txt-2288-2_rally_mag_1856_566665.txt-319-50,Closely Related,"A brilliant rally followed -- we calling off our wearied dogs, and hasting to the lower road, where we found Garry with the sleighs, and dashing off in our turn through all sorts of bye-paths and wood-roads to head them once again! || And we see that, when the people were made to see the evidence of a design on the part of a foreign priesthood to exert an undue control over the measures of government, party adhesions that have lasted for a whole generation were forgotten, and a general rally of the people warns the foreign party to keep their places."
rally_fic_1845_7162.txt-2288-2_rally_mag_1991_422595.txt-42-13,Closely Related,"A brilliant rally followed -- we calling off our wearied dogs, and hasting to the lower road, where we found Garry with the sleighs, and dashing off in our turn through all sorts of bye-paths and wood-roads to head them once again! || On September 15th, the day I arrived, there was a huge rally downtown where thousands of citizens cheered as members of the Ukrainian Parliament officially declared the Ukraine independent."
rally_fic_1845_7162.txt-2288-2_rally_news_1968_727392.txt-45-17,Closely Related,"A brilliant rally followed -- we calling off our wearied dogs, and hasting to the lower road, where we found Garry with the sleighs, and dashing off in our turn through all sorts of bye-paths and wood-roads to head them once again! || But, by 5:30 the troops had left the campus and were on the way to the rally site."
rally_fic_1851_9819.txt-1127-27_rally_mag_2000_403676.txt-40-21,Distantly Related,"Let one of their riders go north, the other south; and spare no horse-flesh of mine in an emergency like this; but ride and rally, till you have sent the bloody tale to every house and hut this side the mountains. || On the road again: If you have an unfinished basement, get out the tricycles and set up a road rally."
rally_fic_1854_3384.txt-7241-5_rally_fic_1845_7162.txt-2288-2,Closely Related,"But when Freedom's champions rally ' Gainst the despot's sway, Then they mourn the friend and ally That has passed away. || A brilliant rally followed -- we calling off our wearied dogs, and hasting to the lower road, where we found Garry with the sleighs, and dashing off in our turn through all sorts of bye-paths and wood-roads to head them once again!"
rally_fic_1967_23841.txt-290-13_rally_fic_1846_4462.txt-1300-27,Unrelated,"A friend and I jumped a thuggish heckler at a street-corner Henry Wallace rally. || And in truth, Victor's Gallic courser repaid his master's vaunts; for he made, though he had seemed beat, so desperate a rally, that he rushed past the bay Arab almost at the goal, and won by a clear length amidst the roars of the glad spectators. """
rally_fic_1967_23841.txt-290-13_rally_fic_1851_9819.txt-1127-27,Unrelated,"A friend and I jumped a thuggish heckler at a street-corner Henry Wallace rally. || Let one of their riders go north, the other south; and spare no horse-flesh of mine in an emergency like this; but ride and rally, till you have sent the bloody tale to every house and hut this side the mountains."
rally_fic_1978_10636.txt-17112-15_rally_fic_1842_9749.txt-1469-3,Closely Related,"|p133At the corner of Eighth Avenue was another Kalki billboard, advertisingthe Madison Square Garden rally. || , let me rally our brave men again, And cheer their drooping spirits for the fight."
rally_fic_1982_10696.txt-3164-25_rally_mag_1834_554265.txt-97-15,Closely Related,"The publicity would be going out this week, and there would be a large ad soon in the New York Times, announcing the rally. || On the approach of Breyman's reinforcements, the flying party of Baum made a rally, and the fortune of the day was for a moment in suspense."
rally_fic_2008_36241.txt-51-5_rally_mag_2000_403676.txt-40-21,Undecidable,"Which was run by this rally wonderful woman who had a dream to open a restaurant? || On the road again: If you have an unfinished basement, get out the tricycles and set up a road rally."
rally_mag_1834_554265.txt-97-15_rally_mag_1964_488196.txt-164-23,Closely Related,"On the approach of Breyman's reinforcements, the flying party of Baum made a rally, and the fortune of the day was for a moment in suspense. || Poetry and speeches completed the program, which was extensively Covered by two New Orleans television stations, although the newspapers boycotted the rally."
rally_mag_1839_554730.txt-105-17_rally_news_1970_728515.txt-28-3,Distantly Related,"cried the hero to his fellow conspirators; who, having been somewhat horrified by the sudden rally of the enemy, now recovered courage, and rushed upon him pell-mell; so that, when he recovered from the shock of his fall, not Gulhiver himself, waking from his first nap in Lilliput, was more multitudinously overrun by the bodies, or more hopelessly secured in the toils, of his pigmy foes. || At the latest rally, held to "" clarify the issues "" to students, a young lady informed the faculty"
