annotation_lbl,category,sentence
twist_fic_1845_7103.txt-1406-17_twist_nf_1982_774150.txt-1452-21,Closely Related,"A fellow can't drive tandem without having his leader always out of sight ' round some twist or other in ' em. || Moreover Quine's space-time idiom contains the intrinsically interesting (though, for my present purposes, not especially relevant) twist of regarding the successions ("" sums, "" as Quine called them) that are formed from the momentary items as themselves concrete entities that are extended in space and time."
twist_fic_1845_7317.txt-3585-13_twist_fic_1834_7047.txt-1090-58,Identical,"which grasped tightly his neckcloth from behind, and giving it a sudden twist, curtailed his powers of respiration to a most annoying degree. || Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses"
twist_fic_1845_7317.txt-3585-13_twist_fic_1994_41224.txt-249-6,Distantly Related,"which grasped tightly his neckcloth from behind, and giving it a sudden twist, curtailed his powers of respiration to a most annoying degree. || That would certainly put a new twist on things, wouldn't it?"
twist_fic_1846_556.txt-1433-7_twist_fic_1845_7162.txt-2071-19,Distantly Related,"English simplicity often has a very artificial twist; with the French it is just the reverse; art becomes a second-nature, with them. "" || Think how these jolly old cocks tower away, with their shrill whistle, through the tree-tops, and twist and dodge with an agility of wing and thought-like speed, scarcely inferior to the snipe's or swallow's, and fly a half mile if you miss them; and laugh to scorn the efforts of any one to bag them,"
twist_fic_1846_556.txt-1433-7_twist_fic_1856_2470.txt-2074-2,Distantly Related,"English simplicity often has a very artificial twist; with the French it is just the reverse; art becomes a second-nature, with them. "" || With a twist of his wrist he had whirled the bow of the boat in the direction of the bank they had just left, and was paddling away for dear life."
twist_fic_1846_556.txt-1433-7_twist_fic_1994_41224.txt-249-6,Closely Related,"English simplicity often has a very artificial twist; with the French it is just the reverse; art becomes a second-nature, with them. "" || That would certainly put a new twist on things, wouldn't it?"
twist_fic_1846_7136.txt-1588-42_twist_fic_1859_9220.txt-4102-44,Identical,"Jamie had also recognized him, and remembering the abstraction of the twenty dollar note, began to feel the fears of suspicion coming over him, and turning his back was shuffling off with his shape so altered by an ingenious twist of his body and a stooping of the shoulders and a bowing in of the legs, that when Donald's eyes first beheld him, he hesitated in deciding whether it were Jamie or no. || But, "" she continued, still reading from the letter, "" if I should say as much to him, I dare say he would quarrel with me on the spot -- "" Here Arthur changed the tune, and gave another twist in the chair. """
twist_fic_1846_7136.txt-1588-42_twist_fic_1994_41224.txt-249-6,Distantly Related,"Jamie had also recognized him, and remembering the abstraction of the twenty dollar note, began to feel the fears of suspicion coming over him, and turning his back was shuffling off with his shape so altered by an ingenious twist of his body and a stooping of the shoulders and a bowing in of the legs, that when Donald's eyes first beheld him, he hesitated in deciding whether it were Jamie or no. || That would certainly put a new twist on things, wouldn't it?"
twist_fic_1847_2352.txt-2533-11_twist_fic_1837_7395.txt-1380-13,Distantly Related,"From seven o'clock a.m. till ten p.m. affairs are in a twist. || Analogous, perhaps, to these trifling deformities, was an almost imperceptible twist of every joint, and the uneven prominence"
twist_fic_1847_2352.txt-2533-11_twist_mag_1843_555146.txt-498-35,Distantly Related,"From seven o'clock a.m. till ten p.m. affairs are in a twist. || And yet, though Bremen has extensive and increasing manufactories of cotton, it has not enabled us to furnish her artisans with more than 12,000 bales of the raw material annually, because British twist continues to be admitted free."
twist_fic_1847_2352.txt-2533-11_twist_nf_1964_773457.txt-769-16,Distantly Related,"From seven o'clock a.m. till ten p.m. affairs are in a twist. || In a way, the structural theory is also organic, but with a slightly mechanical twist."
twist_fic_1848_7009.txt-4137-35_twist_fic_1994_41224.txt-249-6,Identical,"Nor is there any occasion for the service of the cake-making, candified, sweet-scented confectioner, that knows the most fashionable, and last approved spices used for his cakes, or the latest twist, and the most graceful curves his candies should be wrought into. || That would certainly put a new twist on things, wouldn't it?"
twist_fic_1848_7009.txt-4137-35_twist_fic_2009_36961.txt-181-4,Distantly Related,"Nor is there any occasion for the service of the cake-making, candified, sweet-scented confectioner, that knows the most fashionable, and last approved spices used for his cakes, or the latest twist, and the most graceful curves his candies should be wrought into. || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twist_fic_1850_7222.txt-1508-11_twist_fic_2009_36961.txt-181-4,Distantly Related,"They cherish a certain cultivated frown, and condemn by a twist of the lip, and are very sure never to praise any who may come within hearing of their praise, or whose proximity might throw their own stature into the shade. || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twist_fic_1850_7222.txt-1508-11_twist_nf_1859_749190.txt-558-29,Closely Related,"They cherish a certain cultivated frown, and condemn by a twist of the lip, and are very sure never to praise any who may come within hearing of their praise, or whose proximity might throw their own stature into the shade. || passing the weft threads between them by common plyers, delivering them to other plyers on the opposite side; then, after giving them a sideways motion and twist, the threads were repassed back between the next adjoining cords, the meshes being thus tied in the same way as upon pillows by hand."
twist_fic_1851_3300.txt-3055-12_twist_fic_1834_7047.txt-1090-58,Distantly Related,"Frank had drawn up his face into a very grave and confidential twist, when Mrs. Paget's equerry, the young gentleman before mentioned, offered his arm, and, giving Frank a withering look, warned the lady of the time. "" || Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses"
twist_fic_1851_3300.txt-3055-12_twist_news_1998_626792.txt-30-11,Closely Related,"Frank had drawn up his face into a very grave and confidential twist, when Mrs. Paget's equerry, the young gentleman before mentioned, offered his arm, and, giving Frank a withering look, warned the lady of the time. "" || Not to the Ramallah cousins, who seem familiar with every twist and turn of their family's genealogy."
