annotation_lbl,category,sentence
thumps_fic_1835_7203.txt-1302-36_thumping_fic_1843_7208.txt-9786-20,Distantly Related,"The struggle seemed to wax hotter and hotter, for a short time after Michael came to the ground, and he threw the children about in all directions and postures, giving some of them thumps which would have placed the ruffle-shirted little darlings of the present day, under the discipline of paregoric and opodeldoc for a week; but these hardy sons of the forest, seemed not to feel them. || The hoarse trumpets of the engineers sounded -- the hose had been dropped in the cisterns -- there was a thumping of engine-arms, a thin jet of muddy water rose against the flame, and the fire bounded up, livelier than ever"
thumps_fic_1840_8770.txt-155-42_thump_mag_1998_401580.txt-134-9,Closely Related,"Why, Crowder, you are one of those fellows in every party, who are allowed to make a noise in proportion to their real want of confidence and information; in the same way as poor Bill Baffin the stevedore thumps and whistles and plies his mallet on the outside of a ship on the stocks, || A few seconds later, a small, muffled thump caused all three team members to grin."
thumps_fic_1846_544.txt-1419-11_thump_fic_2003_47904.txt-517-7,Identical,"Thinking that I was as capable of making an application of thumps and pinches to the part as any one else, I endeavoured to resist this species of medical treatment. || said Bug, landing with a loud thump on the plywood floor. """
thumps_fic_1847_2352.txt-2257-5_thump_fic_1845_7183.txt-1647-8,Distantly Related,"With what pains, and thumps, and whacks at school we first learned the way to put words together! || Cowper sings with homely truth -- Thump after thump resounds the constant flail, That seems to swing uncertain, and yet falls Full on the destin'd ear."
thumps_fic_1960_5214.txt-481-13_thumps_fic_1835_7203.txt-1302-36,Distantly Related,"Sounds carried through the hull; the howl of great winds and the thumps of explosions. || The struggle seemed to wax hotter and hotter, for a short time after Michael came to the ground, and he threw the children about in all directions and postures, giving some of them thumps which would have placed the ruffle-shirted little darlings of the present day, under the discipline of paregoric and opodeldoc for a week; but these hardy sons of the forest, seemed not to feel them."
thumps_fic_1989_5359.txt-546-7_thump_fic_1851_746.txt-2628-13,Distantly Related,"Another moment and he heard rustlings, thumps, and splashes as the rope landed at the bottom of the crevice. || And there's a mighty difference between a living thump and a dead thump."
thumps_fic_1993_1040078.txt-1341-8_thump_fic_1968_16170.txt-2157-20,Identical,"From the hall she heard a series of thumps -- the twins ' suitcase, no doubt, being hauled up the stairs. || Like a ski jump, Bullitt's Mustang takes off and flies through the air, landing with a sickening thump."
thumps_fic_1995_53076.txt-108-15_thumps_fic_1845_7183.txt-1694-25,Identical,"The wind seemed stronger now that darkness had fallen, and Moira was conscious of thumps and scratching sounds, as branches and twigs were blown against the walls of the cabin. || And not a little consoling is required by the infant heroes upon whom the bounties of autumn descend too copiously, administering more and harder thumps than their green philosophy has yet been trained to endure."
thumps_fic_1995_53076.txt-108-15_thumps_fic_1962_23783.txt-278-25,Identical,"The wind seemed stronger now that darkness had fallen, and Moira was conscious of thumps and scratching sounds, as branches and twigs were blown against the walls of the cabin. || of apartment living, united with our neighbors only by the echo of our plumbing, our TV's and high-fi's, our inscrutable thumps, the freedom of not knowing if the woman upstairs had dropped something or dropped dead."
thumps_fic_2003_48329.txt-402-7_thump_fic_1855_604.txt-3117-30,Identical,"There was another one of those liquidy thumps and then the sound of the hammer and then the whole thing happened again and again. || why, you know he's the man "" -- "" Man, "" here broke in Doctor Drummummupp, at the top of his voice, and with a thump that came near knocking the pulpit about our ears; "" man that is born of a woman hath but a short"
tip_fic_1823_7214.txt-408-11_TIPPED_news_1967_726294.txt-24-0,Distantly Related,"Arrah, now, master, be asy -- and just tip a little bit of a prayer, and a blessing with it, for me every night. || TIPPED BY A CABBIE To THE EDITOR: I hasten to correct a wrong impression that the letter of John Rentauk might have left."
tip_fic_1823_7214.txt-408-11_TIPS_nf_1965_773954.txt-737-3,Distantly Related,"Arrah, now, master, be asy -- and just tip a little bit of a prayer, and a blessing with it, for me every night. || TO SAVE $$$$$ TIPS ON MEN 'S AND BOYS ' SHIRTS 1."
tip_fic_1823_7214.txt-408-11_tip_mag_2000_412569.txt-3-14,Unrelated,"Arrah, now, master, be asy -- and just tip a little bit of a prayer, and a blessing with it, for me every night. || Included are all the standards (speed, average speed, maximum speed, tip distance, odometer, auto stop/start timer, average speed indicator and clock)."
tip_fic_1823_7214.txt-408-11_tipped_fic_2003_48845.txt-221-22,Unrelated,"Arrah, now, master, be asy -- and just tip a little bit of a prayer, and a blessing with it, for me every night. || Jackie opened his eyes and saw his father still standing in the yard, his hands on his hips, his head tipped back, face to the sky. """
tip_fic_1823_7214.txt-408-11_tipped_fic_2009_36909.txt-61-0,Unrelated,"Arrah, now, master, be asy -- and just tip a little bit of a prayer, and a blessing with it, for me every night. || tipped the porter, left him to return the airport's borrowed wheelchair, then slammed closed the car trunk and opened the front passenger door with a flourish. """
tip_fic_1823_7214.txt-408-11_tips_mag_1982_298124.txt-17-12,Closely Related,"Arrah, now, master, be asy -- and just tip a little bit of a prayer, and a blessing with it, for me every night. || Manning helped devise a White House spy network that would give him tips about what L.B.J."
tip_fic_1823_7214.txt-408-11_tips_mag_1990_420199.txt-101-5,Distantly Related,"Arrah, now, master, be asy -- and just tip a little bit of a prayer, and a blessing with it, for me every night. || But the tight-lipped loner never tips his hand about his motives -- because he isn't sure what they are."
tip_fic_1827_7168.txt-909-183_tip_mag_1972_491473.txt-156-4,Identical,"splinters -- yet as the person spoken of was a tall man, and warped in the shoulders, he made out to look down on such petty malice: so having conquered all things and opposers at home, Mynheer, who was not one to lay and rust like a nail, bethought him of an astonishing idea -- no less than of making a visit to the Vaderland, for the sake of improvement, and being polished like a gentleman: so having petitioned the honourable and awful council of Antony Colve for permission, which was granted, to depart, with the addition of that excellent warrior's giving Mynheer a military travelling title: (though by the by, he had never handled any weapon except a saw or a hammer:) he set out, and after a time returned so much edified and smoothed by his journey, that the whole colony was thrown in amazement: without denial, he was surprisingly altered -- and it was astonishing to hear him tip his daden, ' that is, || But one does not tip the pilot, because he generally earns more money than the passenger, by quite a bit."
tip_fic_1830_7238.txt-330-33_tipped_fic_1856_9797.txt-4973-5,Unrelated,"All this I did see, and I saw it either while I was on the top of that rock, holding by the flag-staff, afraid to move lest the rock should tip over among the houses, and afraid to let go, lest I should be blown away; or I saw it, after I had escaped; but furthermore I can not say, for while I was looking about me and wondering at the beauty of the || You see, I just tipped Jim Stokes the wink."
tip_fic_1837_7395.txt-2167-5_tip_mag_1999_408516.txt-13-12,Distantly Related,"Go draw the cork, tip the decanter; but, when your great toe shall set you a-roaring, it will be no affair of mine. || , assitant professor of medicine at the University of Maryland, to tip those scales back into shape: * Drink it off: Alcohol is very deydrating, which is a big part of why you feel so rotten."
