annotation_lbl,category,sentence
tipped_fic_1993_14533.txt-333-10_tipped_fic_1843_7116.txt-400-18,Unrelated,"He took a hold of Evalina's long braid and tipped her head back. || -- The moon was in its western field, white and clear as silver, with which it tipped the bursting waves."
tipped_fic_1993_14533.txt-333-10_tipped_nf_1854_750818.txt-3005-11,Unrelated,He took a hold of Evalina's long braid and tipped her head back. || Another loved the Spaniards because they had given him a stick tipped with silver.
tipped_fic_1994_54059.txt-352-11_tipped_fic_1849_8065.txt-361-27,Unrelated,"Bare feet on the deck, cat behind her, hat tipped down over her eyes. || His jests, unlike some jests that we might name, Had nothing in them of a mouldy savor; But fresh, and apt, and tipped with point they came, To put grim Melancholy out of favor; To drive Imposture to his den of shame, To scourge Pretence, and make true Merit braver: So that you granted, after you had laughed, Though Wit had feathered, Truth had barbed the shaft."
tipped_fic_1994_54059.txt-352-11_tipping_fic_1847_7124.txt-2094-13,Closely Related,"Bare feet on the deck, cat behind her, hat tipped down over her eyes. || We could not see the brig as she came on, except by tipping down the boat, so we knew we could not be seen; and it the boat was discovered we hoped they would pass it as a drift-boat, and not take the trouble to heave to for it."
tipped_fic_1994_54059.txt-352-11_tips_mag_2006_385851.txt-108-2,Unrelated,"Bare feet on the deck, cat behind her, hat tipped down over her eyes. || Brown offers tips on which types of vintage chairs work well for the summer and how to get started."
tipped_fic_1995_39249.txt-214-11_tipped_fic_1975_780110.txt-1409-15,Unrelated,"As far as anyone knew for certain, the snitch who tipped off Sneed was never discovered. || It was an arrow of the old days, feathered with red hawk tail and tipped with chipped quartz."
tipped_fic_1995_39249.txt-214-11_tipping_fic_1853_3465.txt-1988-14,Unrelated,"As far as anyone knew for certain, the snitch who tipped off Sneed was never discovered. || Well, I went back with the beer, and just as Bridget was tipping the glass up to her thick lips, Jim bounded behind her like a panther, and held her arms tight while I took little Biddy and scampered into the house."
tipped_fic_1995_39274.txt-549-6_Tip_news_2004_635173.txt-48-0,Unrelated,"Ravens the size of large cats tipped the branches of a nearby oak. || Tip: If you want to avoid the weekend lines, try to get to Rip's before 7 p.m."
tipped_fic_1995_39274.txt-549-6_tipped_fic_1846_7036.txt-2226-29,Closely Related,"Ravens the size of large cats tipped the branches of a nearby oak. || She treasured up all the old traditions, and though she repeated them truly, they came from her mouth in brighter pictures than from others, because she tipped all the edges with her own golden fancy."
tipped_fic_1995_39274.txt-549-6_tipped_nf_1851_747930.txt-1125-23,Closely Related,"Ravens the size of large cats tipped the branches of a nearby oak. || There are two species or varieties: A. rubra, with shining red berries, and A. alba, with milkwhite berries, tipped with red."
tipped_fic_1995_39274.txt-549-6_tipping_fic_1853_3465.txt-1988-14,Unrelated,"Ravens the size of large cats tipped the branches of a nearby oak. || Well, I went back with the beer, and just as Bridget was tipping the glass up to her thick lips, Jim bounded behind her like a panther, and held her arms tight while I took little Biddy and scampered into the house."
tipped_fic_1995_39370.txt-186-14_tip_fic_1838_7250.txt-1578-20,Unrelated,"A little before five o'clock in the morning, one of the beer bottles tipped over, hitting him on the right ear, waking him. || -- the assault irresistible, -- "" how would you like to go it in uncle Billy Shakspeare, and tip the natives the last hagony in the tragics? """
tipped_fic_2000_52601.txt-277-24_tipped_fic_1858_1282.txt-2858-67,Unrelated,"she can describe, it's where she's been, so far away and without him -- in the charred attic, the tipped basement, where red columns try to shore up a house that will stand for as long as it wants to and fall when it wants to fall. || The major then made a hasty toilet, and together they entered the western dining room, the size and splendor of which quite astonished him, for the walls were inlaid with mirrors from the ceiling to the floor, and reflected the guests and each object with which the table was set out, while the ceiling overhead was decorated with frescoes and stucco work tipped with gold."
tipped_fic_2000_52601.txt-277-24_tipped_fic_1987_10756.txt-21242-2,Closely Related,"she can describe, it's where she's been, so far away and without him -- in the charred attic, the tipped basement, where red columns try to shore up a house that will stand for as long as it wants to and fall when it wants to fall. || So I tipped all the men off the board."
tipped_fic_2000_52601.txt-277-24_tipped_nf_1851_747930.txt-2962-24,Unrelated,"she can describe, it's where she's been, so far away and without him -- in the charred attic, the tipped basement, where red columns try to shore up a house that will stand for as long as it wants to and fall when it wants to fall. || This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil."
tipped_fic_2000_52601.txt-277-24_tipping_news_2004_648944.txt-1-12,Closely Related,"she can describe, it's where she's been, so far away and without him -- in the charred attic, the tipped basement, where red columns try to shore up a house that will stand for as long as it wants to and fall when it wants to fall. || teams were supposed to lay prostrate before the Los Angeles Lakers, tipping their hats to Karl Malone and Gary Payton for surrendering millions of dollars for a chance at a title, and to Coach Phil Jackson for winning a record 10th championship."
tipped_fic_2001_55735.txt-589-4_tipped_fic_1838_7145.txt-1698-40,Unrelated,"He had his visor tipped back and she could see the hard cold sheen in his pale blue eyes, glinting like dangerous ice in the spring. || This said, Cook, the attorney of the commonwealth, who sat close to the person of the prisoner, rose to address the court; but the king, having in his hand a staff of ebony, tipped with a little head of silver, laid it upon his shoulder, and, in the deep tones of authority, commanded him to "" Hold! """
tipped_fic_2001_55735.txt-589-4_tipped_fic_1839_7067.txt-1486-47,Unrelated,"He had his visor tipped back and she could see the hard cold sheen in his pale blue eyes, glinting like dangerous ice in the spring. || At early dawn, the day following Clifton's receipt of the challenge, a row-boat with two oarsmen and five passengers might be observed moving over the placid surface of the noble river, towards this picturesque and secluded spot; and just as the sunbeams tipped the summit of the mountains, the party disembarked; and Clifton, Ellingbourne, Matthison, Shafton, and the surgeon proceeded to the execution of their hostile purpose."
tipped_fic_2001_55735.txt-589-4_tipped_fic_1853_3465.txt-428-7,Unrelated,"He had his visor tipped back and she could see the hard cold sheen in his pale blue eyes, glinting like dangerous ice in the spring. || and many's the time he's tipped Aunt Fanny's venerable nose with indigo."
tipped_fic_2003_47904.txt-1539-3_tipped_fic_1819_8009.txt-1059-48,Unrelated,"The tail was tipped over, like a fallen outhouse. "" || Thus -- thus the ravisher went forth; Like meteors o'er the cloudy north: Thus -- thus the desperate boy went down, In splendour o'er the mountain's brown: His vestment streaming far behind, And glittering in the rushing wind: His dancing plumage tipped with light, Like eaglets in their loftiest flight -- As now he darted on the sight, And met the sun's last rays: -- Now hidden in the forest shade -- Emerging now -- and now betrayed By plumes that in the sunset played; And robe that seemed to blaze!"
tipped_fic_2003_47904.txt-1539-3_tipped_fic_1975_780110.txt-1409-15,Unrelated,"The tail was tipped over, like a fallen outhouse. "" || It was an arrow of the old days, feathered with red hawk tail and tipped with chipped quartz."
tipped_fic_2003_48734.txt-434-22_tipped_fic_1843_7116.txt-400-18,Unrelated,"Though the public phone was in plain view of the sergeant's desk, the book had been stolen; when Eva tipped the apparatus up, only a scrap of paper clung to the rod inside the plastic binder. || -- The moon was in its western field, white and clear as silver, with which it tipped the bursting waves."
